5334,Normal damage anime change [medium/吹tsu飛bimasu only]
5335,Normal damage anime change [reaction large]
5350,Normal damage anime change [all disabled] (instant)
5351,Normal damage anime changes [minimal, small, medium, large, beating, launch, pushing disabled] (instant)
5352,Normal damage anime change [minimum, small, medium, large, push disabled] (instant)
5353,Normal damage anime change [Minimal, small, medium, press disabled] (instant)
5354,Normal damage anime change [minimal, small, push disabled] (instant)
5360,NPC: Damage Level - No Stagger
5361,NPC: Damage Level - No Stagger for Small Strikes
5362,SA Time damage Anime changes
5363,SA when damage anime changes [small and medium]
5364,SA Time damage Anime change [small only/large void]
5370,SA Time damage Anime change [all disabled] (instant)
5371,SA Time damage Anime change [small only] (instant)
5372,SA Time damage Anime change [medium only] (instant)
5373,SA when damage anime changes [small and medium] (instant)
5374,SA Time damage Anime change [small only/large void] (instant)
5400,Weapon change Anime ID offset 0
5404,Anime ID offset 1,000,000
5405,Anime ID offset 2,000,000
5406,Anime ID offset 3,000,000
5407,Anime ID offset 4 million
5408,Anime ID Offset 5,000,000
5440,NPC: Blood Damage Rate 30
5441,NPC: Blood Damage Rate 50
5442,NPC: Blood Damage Rate 70
5443,NPC: Blood Damage Rate 20
5450,An enemy special waiting: for event processing
5460,Enemy character est [HP]
5461,Enemy character est [HP]
5540,Maggots flame condition (for Panish Flag)
5600,Salivan Enchant
5700,_c2180 maggots for special damage assessment
5701,_c1360 Crucifixion dead for special damage determination
5702,_c1370 Crucifixion dead B for special damage determination
5703,_c2250 Tindalos for special damage determination
5704,_c1390 snake Assassin for special damage determination
5705,Sand worm c2201 sharing of _c2200 waste for special damage determination
5706,_c2020 dead dog for special damage determination
5707,_c5230_ Mother Dragon for special damage determination
5708,_c2190_ Ojo Gargoyle for special Damage determination
5709,_c1090_ dead soldier for special damage Determination (Segunda State)
5710,_c2240_ Full Armor beast for special damage determination
5711,_c2250_ Tindalos for special Damage Determination (for animation transition after large throw)
5712,_c1170 Skeleton Warrior a c1180 share for special damage determination
5730,[Gravetender Greatwolf]
5750,For special Damage Determination _ Continuous Regeneration Prevention: duration of flag pulling
5751,For special Damage Determination _ Continuous regeneration Prevention: cool time 3 seconds
5752,For special Damage Determination _ Continuous regeneration Prevention: cool time 5 seconds
5800,[Behavior] Do not cut the movement amount of damage anime
5820,[Behavior] Stance: Valid only for the duration of the flag pulling
5830,The VFX will light your eyes and revive you once and for all
5831,If the 5830 is at stake, let the dead anime transition
6000,[Behavior] touchable in rolling
6001,[Behavior] is flipped when the damage judgment is hit the map anime reproduction
6002,[Behavior] Wait offset instantaneous switching
6003,[Behavior] Count any number of seconds
6050,Golem keeps crumbling state
6070,[Yhorm]
6200,Stamina Recovery Down _ head _ Level 1
6201,Stamina Recovery Down _ head _ Level 2
6202,Stamina Recovery Down _ head _ Level 3
6203,Stamina Recovery Down _ head _ Level 4
6210,Stamina Recovery Down _ torso _ Level 1
6211,Stamina Recovery Down _ torso _ Level 2
6212,Stamina Recovery Down _ torso _ Level 3
6213,Stamina Recovery Down _ torso _ Level 4
6220,Stamina Recovery Down _ arm _ Level 1
6221,Stamina Recovery Down _ arms _ Level 2
6222,Stamina Recovery Down _ arms _ Level 3
6223,Stamina Recovery Down _ arm _ Level 4
6230,Stamina Recovery Down _ leg _ Level 1
6231,Stamina Recovery Down _ leg _ Level 2
6232,Stamina Recovery Down _ leg _ Level 3
6233,Stamina Recovery Down _ leg _ Level 4
6300,Super Armor
6310,Helm of Thorns
6311,Armor of Thorns
6312,Gauntlets of Thorns
6313,Leggings of Thorns
6320,Symbol of Avarice
6321,Symbol of Avarice
6325,Blindfold Mask
6326,Blindfold Mask
6330,Crown of Dusk
6331,Crown of Dusk
6335,Chain Missing: damage reduction
6340,[Weapon Art] Stomp
6350,Toughness - 0 to 30
6351,Toughness - 30 to 50
6352,Toughness - 50 to 70
6353,Toughness - 70 to 100
6354,Toughness - 100 or more
6380,Head
6381,Body
6382,Hands
6383,Legs
6400,Bleed Arrow 1
6401,Bleed Arrow 2
6402,Bleed Arrow 3
6403,Bleed Arrow 4
6404,Bleed Arrow 5
6405,Bleed Arrow 6
6500,Poison Arrow 1
6501,Poison Arrow 2
6502,Poison Arrow 3
6503,Poison Arrow 4
6504,Poison Arrow 5
6505,Poison Arrow 6
6510,Poison Arrow [Short] 1
6511,Poison Arrow [Short] 2
6512,Poison Arrow [Short] 3
6513,Poison Arrow [Short] 4
6514,Poison Arrow [Short] 5
6515,Poison Arrow [Short] 6
6600,Toxic Arrow 1
6601,Toxic Arrow 2
6602,Toxic Arrow 3
6603,Toxic Arrow 4
6604,Toxic Arrow 5
6605,Toxic Arrow 6
6700,Cold _1
6701,Chill _2
6702,Cold _3
6703,Cold _4
6704,Cold _5
6705,Cold _6
6800,Petrified Curse Damage 1
6801,Petrified Curse Damage 2
6802,Petrified Curse Damage 3
6803,Petrified Curse Damage 4
6804,Petrified Curse Damage 5
6805,Petrified Curse damage 0 (weaker than 1)
6900,Behavior - Add Stability - 2
6901,Behavior - Add Stability - 4
6902,Behavior - Add Stability - 6
6903,Behavior - Add Stability - 8
6904,Behavior - Add Stability - 10
6905,Behavior - Add Stability - 12
6906,Behavior - Add Stability - 14
6907,Behavior - Add Stability - 16
6908,Behavior - Add Stability - 18
6909,Behavior - Add Stability - 20
6980,Event: City Maps Nipe stop
7000,Level Scaling - Cemetery of Ash
7010,Level Scaling - High Wall of Lothric
7020,Level Scaling - Undead Settlement
7030,Level Scaling - Road of Sacrifices
7040,Level Scaling - Cathedral of the Deep
7045,Level Scaling - Farron Keep
7060,Level Scaling - Catacombs of Carthus
7070,Level Scaling - Smouldering Lake
7080,Level Scaling - Irithyll of the Boreal Valley
7090,Level Scaling - Irithyll Dungeon/Profaned Capital
7092,Level Scaling - Anor Londo/Lothric Castle
7093,Level Scaling - Lothric Castle
7095,Level Scaling - Lothric Castle
7120,Level Scaling - Archdragon Peak
7130,Level Scaling - Untended Graves
7135,Level Scaling - Grand Archives
7140,Level Scaling - Fireless Shrine
7150,Level Scaling - Ariandel
7160,Level Scaling - Dreg Heap
7170,Level Scaling - Ringed City
7300,Soul Black
7400,NG Scaling - Cemetery of Ash
7410,NG Scaling - High Wall of Lothric
7420,NG Scaling - Undead Settlement
7430,NG Scaling - Road of Sacrifices
7440,NG Scaling - Cathedral of the Deep
7445,NG Scaling - Farron Keep
7460,NG Scaling - Catacombs of Carthus
7470,NG Scaling - Smouldering Lake
7480,NG Scaling - Irithyll of the Boreal Valley
7490,NG Scaling - Irithyll Dungeon/Profaned Capital
7492,NG Scaling - Anor Londo/Lothric Castle
7493,NG Scaling - Lothric Castle
7495,NG Scaling - Lothric Castle
7520,NG Scaling - Archdragon Peak
7530,NG Scaling - Untended Graves
7535,NG Scaling - Grand Archives
7540,NG Scaling - Fireless Shrine
7550,NG Scaling - Ariandel
7560,NG Scaling - Dreg Heap
7570,NG Scaling - Ringed City
9000,VFX for Avatar (Super Ability)
9010,No warp.
9100,World Baff: Return blood of poison
9135,Anim - Minimal Stagger
9136,Anim - Stagger
9137,Anim - Stumble Back
9138,Anim - Heavy Stagger and Stumble
9139,Anim - Knockback to Ground
9200,Invasion occurring
9201,Intrusion Outbreak & Intrusion Stop State
9500,ABATABAF: 3 times the actual damage
10501,The Curse of the Evil King
10502,King of the evil dissipated state
10503,The King of the evil right arm part
10504,King of the Dead left arm part breakdown state
10505,The King of the evil whole body miasma
10506,The King of the evil whole body miasma
10510,Daemon Priest Magic Special effects for SFX (small)
10511,Daemon Priest Magic SFX (medium) special effects
10512,Daemon Priest Magic Special effects for SFX (Large)
10513,Daemon Priest Magic SFX (NO) special effects
10514,Daemon Priest Mojo SFX Reservoir Speed doubled
10515,Daemon Priest for Flame Enchantment
10530,Salivan Reaper (Straight sword)
10531,Salivan's death (sickle)
10532,Death (resident SFX)
10540,Maggots flame condition (for Panish Flag)
10550,Crystal Elders Buff (for myself)
10551,Crystal Elders Buff (for ally)
10552,Elders weapon switching ban special effects on crystals
10553,Elders casting of crystals for camera application judgment
10560,Dead soldier Hand-held lantern resident SFX
10561,Dead soldier: Segunda State resident SFX
10562,Dead soldier Waist Lantern resident SFX
10563,Dead soldier: Est recovery 40%
10570,Blue: Avatars (tentative) slow granted
10571,Blue: Avatar (tentative) around recovery
10572,Blue: Avatar (tentative) self-enhancement
10573,Blue: Avatar Reinforcement
10574,During guard
10580,Firewood Daemon _ (resident SFX)
10581,Firewood Daemon Hu_ (resident SFX)
10590,New Skeleton Torch (resident SFX)
10591,New Skeleton _hp informing
10600,Old King of caries _ Trace judgement 00
10601,Old King of caries _ Trace judgement 01
10602,Old King of caries _ Trace Determination 02
10603,Old King of caries _ Trace Determination 03
10604,Old King of caries _ Trace Determination 04
10605,Old King of caries _ Trace judgement 05
10606,Old King of caries _ Trace Determination 06
10607,Old King of caries _ Trace judgement 07
10608,Old King of caries _ Trace judgement 08
10609,Old King of caries _ tracing judgement 09
10610,Old King of caries _ Trace judgement 10
10611,Old King of caries _ Trace judgement 11
10612,Old King of caries _ Trace Determination 12
10613,Old King of caries _ Trace Determination 13
10614,Old King of caries _ Trace Determination 14
10615,Old King of caries _ Trace judgement 15
10616,Old King of caries _ Trace judgement 16
10617,Old King of caries _ Trace judgement 17
10618,Old King of caries _ Trace judgement 18
10619,Old King of caries _ Trace Determination 19
10620,Old King of caries _ Trace Determination 20
10621,Old King of caries _ Trace Determination 21
10622,Old King of caries _ Trace Determination 22
10623,Old King of caries _ Trace Determination 23
10624,Old King of caries _ Trace Determination 24
10625,Old King of caries _ Trace Determination 25
10629,Old King of caries _ illusion transparent invalidation
10630,Caries Old King resident sfx Hu Mae
10631,Old King resident SFX Hu after caries
10632,The old king of caries _ the illusion becomes translucent
10633,The old king of caries _ the illusion becomes completely transparent
10634,The old king of caries _ Disabling Ghosts
10635,The old king of caries _ void the full transparency of the apparition and become translucent
10640,The Old King _hu1 stage of caries
10641,The Old King _hu2 stage of caries
10642,[Pontiff Sulyvahn] the illusion of Enchantment ID addition for ghosts
10650,Tindalos for Event state transition a20000 from prayer transition permission conditions
10651,Tindalos Event state Transition a20004 for death transition permission conditions
10652,Tindalos Events & Warp execution request for AI
10700,Butterfly resident SFX of caries
10800,New Ojo Knights: Red Eye
10900,Dark Knight Beast resident SFX
10901,Dark Knight Beast resident Chill bullet firing (for freezing)
10902,Dark Knight Beast resident Chill Bullet firing (for decals)
10920,Moonlight Witch Resident SFX
10921,Moonlight Witch Torch for Damage
10922,Moonlight Witch Anime ID offset 1,000,000
10930,Salivan _ NITs Sword Enchantment (SFX display, for AI judgement)
10933,[Aldrich] Effect VFX
11000,[Ancient Wyvern] Still not blowing breath once
11001,[Ancient Wyvern] Event Animation Transition Timing
11002,[Ancient Wyvern] Breath blowing good condition
11003,[Ancient Wyvern] Front Breath frequency: High
11004,[Ancient Wyvern] Stop blowing the breath
11005,[Ancient Wyvern] Side street Breath Frequency: High
11006,[Ancient Wyvern] Lost player status
11007,[Ancient Wyvern] Lost player status _ lifted
11008,[Ancient Wyvern] for the caries foot SFX
11009,[Ancient Wyvern] for removal of caries feet SFX
11010,[Ancient Wyvern] Lower left breath frequency: high
11011,[Ancient Wyvern] Top left breath frequency: high
11012,[Ancient Wyvern] Plunge Attack - Absorption Reduction
11013,[Ancient Wyvern] Plunge Attack - HP Drain
11060,Go back on the golem rampage
11100,[Dancer] Body Chill (resident SFX)
11101,[Dancer] Flaming Sword (resident SFX)
11102,[Dancer] The Sword of the Eclipse (cold) (resident SFX)
11103,[Dancer] Hu Pre-throwing frequency control 10 seconds
11200,Triple Barista _ Special effects for three-shot shooting 1
11201,Triple Barista _ Special effects for three-shot shooting 2
11202,Tri-Barista _ three-shot special effects 3
11280,Snake Spirit _hu
11281,Snake Spirits _hu: caries Reservoir bullet (right hand)
11282,Snake Spirits _hu: caries Reservoir bullets (left)
11283,Snake Spirits _hu: caries Reservoir bullets (right elbow)
11284,Snake Spirits _hu: caries Reservoir bullets (left elbow)
11285,Snake Spirits _hu: caries Reservoir bullet (tail)
11300,Dragon's Guardian Knight _hu
11301,[Dragonslayer Armor] Effect VFX
11400,[Yhorm] Heat Up
11401,[Yhorm] Damage Absorption
11420,Storm Ruler
11421,Storm Ruler
11430,Yhorm - Storm Ruler
11431,Yhorm - Storm Ruler
11432,Yhorm - Storm Ruler
11433,Yhorm - Storm Ruler
11434,Yhorm - Storm Ruler
11435,Yhorm - Storm Ruler
11436,Yhorm - Storm Ruler
11437,Yhorm - Storm Ruler
11438,Yhorm - Storm Ruler
11439,Yhorm - Storm Ruler
11440,Yhorm - Storm Ruler
11441,Yhorm - Storm Ruler
11442,Yhorm - Storm Ruler
11443,Yhorm - Storm Ruler
11444,Yhorm - Storm Ruler
11445,Yhorm - Storm Ruler
11446,Yhorm - Storm Ruler
11447,Yhorm - Storm Ruler
11448,Yhorm - Storm Ruler
11449,Yhorm - Storm Ruler
11450,Yhorm - Storm Ruler
11451,Yhorm - Storm Ruler
11452,Yhorm - Storm Ruler
11453,Yhorm - Storm Ruler
11460,Cursed Greatwood - Sac
11461,Cursed Greatwood - Sac
11462,Cursed Greatwood - Sac
11463,Cursed Greatwood - Sac
11464,Cursed Greatwood - Sac
11465,Cursed Greatwood - Sac
11466,Cursed Greatwood - Sac
11467,Cursed Greatwood - Sac
11500,Deacons of the Deep - Curse Bullet
